IPAddress,Parameter,Periodicity,RFValue,Thresholdvalue,ClientName
10.254.241.4,InterfaceOutDiscardsRate(GigabitEthernet0/24),180,3,10,ATMSL
10.254.241.4,InterfaceOutDiscardsRate(GigabitEthernet0/30),180,3,10,ATMSL
10.254.241.4,InterfaceOutDiscardsRate(GigabitEthernet0/32),180,3,10,ATMSL
10.254.241.4,InterfaceOutDiscardsRate(GigabitEthernet0/39),180,3,10,ATMSL
10.254.241.4,InterfaceOutDiscardsRate(GigabitEthernet0/40),180,3,10,ATMSL
10.254.241.4,InterfaceOutDiscardsRate(GigabitEthernet0/45),180,3,10,ATMSL
10.254.241.4,InterfaceOutDiscardsRate(GigabitEthernet0/47),180,3,10,ATMSL
10.254.241.4,InterfaceOutDiscardsRate(Vlan12),180,3,10,ATMSL
10.254.241.4,InterfaceOutErrorsRate(GigabitEthernet0/1),180,3,10,ATMSL
10.254.241.4,InterfaceOutErrorsRate(GigabitEthernet0/16),180,3,10,ATMSL
10.254.241.4,InterfaceOutErrorsRate(GigabitEthernet0/18),180,3,10,ATMSL
10.254.241.4,InterfaceOutErrorsRate(GigabitEthernet0/22),180,3,10,ATMSL
10.254.241.4,InterfaceOutErrorsRate(GigabitEthernet0/24),180,3,10,ATMSL
10.254.241.4,InterfaceInErrorsRate(Vlan14),180,3,10,ATMSL
10.254.241.4,InterfaceInUtilization(GigabitEthernet0/15),60,3,90,ATMSL
10.254.241.4,InterfaceInUtilization(GigabitEthernet0/17),60,3,90,ATMSL
10.254.241.4,InterfaceInUtilization(GigabitEthernet0/21),60,3,90,ATMSL
10.254.241.4,InterfaceInUtilization(GigabitEthernet0/23),60,3,90,ATMSL
10.254.241.4,InterfaceInUtilization(GigabitEthernet0/25),60,3,90,ATMSL
10.254.241.4,InterfaceInUtilization(GigabitEthernet0/3),60,3,90,ATMSL
10.254.241.4,InterfaceInUtilization(GigabitEthernet0/31),60,3,90,ATMSL
10.254.241.4,InterfaceInUtilization(GigabitEthernet0/38),60,3,90,ATMSL
10.254.241.4,InterfaceInUtilization(GigabitEthernet0/4),60,3,90,ATMSL
10.254.241.4,InterfaceInUtilization(GigabitEthernet0/44),60,3,90,ATMSL
10.254.241.4,InterfaceInUtilization(GigabitEthernet0/46),60,3,90,ATMSL
10.254.241.4,InterfaceInUtilization(GigabitEthernet0/48),60,3,90,ATMSL
10.254.241.4,InterfaceInUtilization(GigabitEthernet0/9),60,3,90,ATMSL
10.254.241.4,InterfaceInUtilization(Vlan14),60,3,90,ATMSL
10.254.241.4,InterfaceOperStatus(GigabitEthernet0/15),60,3,DOWN,ATMSL
10.254.241.4,InterfaceOperStatus(GigabitEthernet0/17),60,3,DOWN,ATMSL
10.254.241.4,InterfaceOperStatus(GigabitEthernet0/23),60,3,DOWN,ATMSL
10.254.241.4,InterfaceOperStatus(GigabitEthernet0/25),60,3,DOWN,ATMSL
10.254.241.4,InterfaceOperStatus(GigabitEthernet0/3),60,3,DOWN,ATMSL
10.254.241.4,InterfaceOperStatus(GigabitEthernet0/31),60,3,DOWN,ATMSL
10.254.241.4,InterfaceOperStatus(GigabitEthernet0/38),60,3,DOWN,ATMSL
10.254.241.4,InterfaceOperStatus(GigabitEthernet0/4),60,3,DOWN,ATMSL
10.254.241.4,InterfaceOperStatus(GigabitEthernet0/46),60,3,DOWN,ATMSL
10.254.241.4,InterfaceOperStatus(GigabitEthernet0/48),60,3,DOWN,ATMSL
10.254.241.4,InterfaceOperStatus(GigabitEthernet0/9),60,3,DOWN,ATMSL
10.254.241.4,InterfaceOperStatus(Vlan14),60,3,DOWN,ATMSL
10.254.241.4,InterfaceOutDiscardsRate(GigabitEthernet0/15),180,3,10,ATMSL
10.254.241.4,InterfaceOutDiscardsRate(GigabitEthernet0/17),180,3,10,ATMSL
10.254.241.4,InterfaceOutDiscardsRate(GigabitEthernet0/23),180,3,10,ATMSL
10.254.241.4,InterfaceOutDiscardsRate(GigabitEthernet0/25),180,3,10,ATMSL
10.254.241.4,InterfaceOutDiscardsRate(GigabitEthernet0/3),180,3,10,ATMSL
10.254.241.4,InterfaceOutDiscardsRate(GigabitEthernet0/31),180,3,10,ATMSL
10.254.241.4,InterfaceOutDiscardsRate(GigabitEthernet0/38),180,3,10,ATMSL
10.254.241.4,InterfaceOutDiscardsRate(GigabitEthernet0/4),180,3,10,ATMSL
10.254.241.4,InterfaceOutDiscardsRate(GigabitEthernet0/46),180,3,10,ATMSL
10.254.241.4,InterfaceOutDiscardsRate(GigabitEthernet0/48),180,3,10,ATMSL
10.254.241.4,InterfaceOutDiscardsRate(GigabitEthernet0/9),180,3,10,ATMSL
10.254.241.4,InterfaceOutDiscardsRate(Vlan14),180,3,10,ATMSL
10.254.241.4,InterfaceOutErrorsRate(GigabitEthernet0/15),180,3,10,ATMSL
10.254.241.4,InterfaceOutErrorsRate(GigabitEthernet0/17),180,3,10,ATMSL
10.254.241.4,InterfaceOutErrorsRate(GigabitEthernet0/23),180,3,10,ATMSL
10.254.241.4,InterfaceOutErrorsRate(GigabitEthernet0/25),180,3,10,ATMSL
10.254.241.4,InterfaceOutErrorsRate(GigabitEthernet0/3),180,3,10,ATMSL
10.254.241.4,InterfaceOutErrorsRate(GigabitEthernet0/31),180,3,10,ATMSL
10.254.241.4,InterfaceOutErrorsRate(GigabitEthernet0/38),180,3,10,ATMSL
10.254.241.4,InterfaceOutErrorsRate(GigabitEthernet0/4),180,3,10,ATMSL
10.254.241.4,InterfaceOutErrorsRate(GigabitEthernet0/46),180,3,10,ATMSL
10.254.241.4,InterfaceOutErrorsRate(GigabitEthernet0/48),180,3,10,ATMSL
10.254.241.4,InterfaceOutErrorsRate(GigabitEthernet0/9),180,3,10,ATMSL
10.254.241.4,InterfaceOutErrorsRate(Vlan14),180,3,10,ATMSL
10.254.241.4,InterfaceOutDiscardsRate(GigabitEthernet0/33),180,3,10,ATMSL
10.254.241.4,InterfaceOutDiscardsRate(GigabitEthernet0/34),180,3,10,ATMSL
10.254.241.4,InterfaceOutDiscardsRate(GigabitEthernet0/35),180,3,10,ATMSL
10.254.241.4,InterfaceOutDiscardsRate(GigabitEthernet0/36),180,3,10,ATMSL
10.254.241.4,InterfaceOutDiscardsRate(GigabitEthernet0/37),180,3,10,ATMSL
10.254.241.4,InterfaceOutDiscardsRate(GigabitEthernet0/5),180,3,10,ATMSL
10.254.241.4,InterfaceOutDiscardsRate(GigabitEthernet0/6),180,3,10,ATMSL
10.254.241.4,InterfaceOutDiscardsRate(GigabitEthernet0/7),180,3,10,ATMSL
10.254.241.4,InterfaceOutDiscardsRate(GigabitEthernet0/8),180,3,10,ATMSL
10.254.241.4,InterfaceOutErrorsRate(GigabitEthernet0/19),180,3,10,ATMSL
10.254.241.4,InterfaceOutErrorsRate(GigabitEthernet0/2),180,3,10,ATMSL
10.254.241.4,InterfaceOutErrorsRate(GigabitEthernet0/20),180,3,10,ATMSL
10.254.241.4,InterfaceOutErrorsRate(GigabitEthernet0/21),180,3,10,ATMSL
10.254.241.4,InterfaceOutErrorsRate(GigabitEthernet0/33),180,3,10,ATMSL
10.254.241.4,InterfaceOutErrorsRate(GigabitEthernet0/34),180,3,10,ATMSL
10.254.241.4,InterfaceOutErrorsRate(GigabitEthernet0/35),180,3,10,ATMSL
10.254.241.4,InterfaceOutErrorsRate(GigabitEthernet0/36),180,3,10,ATMSL
10.254.241.4,InterfaceOutErrorsRate(GigabitEthernet0/37),180,3,10,ATMSL
10.254.241.4,InterfaceOutErrorsRate(GigabitEthernet0/5),180,3,10,ATMSL
10.254.241.4,InterfaceOutErrorsRate(GigabitEthernet0/6),180,3,10,ATMSL
10.254.241.4,InterfaceOutErrorsRate(GigabitEthernet0/7),180,3,10,ATMSL
10.254.241.4,InterfaceOutErrorsRate(GigabitEthernet0/8),180,3,10,ATMSL
10.254.241.4,InterfaceOutUtilization(GigabitEthernet0/19),60,3,90,ATMSL
10.254.241.4,InterfaceOutUtilization(GigabitEthernet0/2),60,3,90,ATMSL
10.254.241.4,InterfaceOutUtilization(GigabitEthernet0/20),60,3,90,ATMSL
10.254.241.4,InterfaceOutUtilization(GigabitEthernet0/21),60,3,90,ATMSL
10.254.241.4,InterfaceOutUtilization(GigabitEthernet0/34),60,3,90,ATMSL
10.254.241.4,InterfaceOutUtilization(GigabitEthernet0/35),60,3,90,ATMSL
10.254.241.4,InterfaceOutUtilization(GigabitEthernet0/36),60,3,90,ATMSL
10.254.241.4,InterfaceOutUtilization(GigabitEthernet0/37),60,3,90,ATMSL
10.254.241.4,InterfaceOutUtilization(GigabitEthernet0/6),60,3,90,ATMSL
10.254.241.4,InterfaceOutUtilization(GigabitEthernet0/7),60,3,90,ATMSL
10.254.241.4,InterfaceOutUtilization(GigabitEthernet0/8),60,3,90,ATMSL
10.254.241.4,InterfaceOutUtilization(GigabitEthernet0/9),60,3,90,ATMSL
10.254.224.6,InterfaceCRCErrors(FastEthernet0/1),120,3,100,ATMSL
10.254.224.6,InterfaceCRCErrors(FastEthernet0/10),120,3,100,ATMSL
10.254.224.6,InterfaceCRCErrors(FastEthernet0/11),120,3,100,ATMSL
10.254.224.6,InterfaceCRCErrors(FastEthernet0/12),120,3,100,ATMSL
10.254.224.6,InterfaceCRCErrors(FastEthernet0/24),120,3,100,ATMSL
10.254.224.6,InterfaceCRCErrors(FastEthernet0/25),120,3,100,ATMSL
10.254.224.6,InterfaceCRCErrors(FastEthernet0/26),120,3,100,ATMSL
10.254.224.6,InterfaceCRCErrors(FastEthernet0/27),120,3,100,ATMSL
10.254.224.6,InterfaceCRCErrors(FastEthernet0/4),120,3,100,ATMSL
10.254.224.6,InterfaceCRCErrors(FastEthernet0/40),120,3,100,ATMSL
10.254.224.6,InterfaceCRCErrors(FastEthernet0/41),120,3,100,ATMSL
10.254.224.6,InterfaceCRCErrors(FastEthernet0/42),120,3,100,ATMSL
10.254.224.6,InterfaceCRCErrors(GigabitEthernet0/2),120,3,100,ATMSL
10.254.224.6,InterfaceCRCErrors(GigabitEthernet0/3),120,3,100,ATMSL
10.254.224.6,InterfaceCRCErrors(GigabitEthernet0/4),120,3,100,ATMSL
10.254.224.6,InterfaceCRCErrors(Vlan10),120,3,100,ATMSL
10.254.224.6,InterfaceInDiscardsRate(FastEthernet0/19),180,3,10,ATMSL
10.254.241.4,InterfaceOutUtilization(GigabitEthernet0/11),60,3,90,ATMSL
10.254.241.4,InterfaceOutUtilization(GigabitEthernet0/12),60,3,90,ATMSL
10.254.241.4,InterfaceOutUtilization(GigabitEthernet0/13),60,3,90,ATMSL
10.254.241.4,InterfaceOutUtilization(GigabitEthernet0/14),60,3,90,ATMSL
10.254.241.4,InterfaceOutUtilization(GigabitEthernet0/27),60,3,90,ATMSL
10.254.241.4,InterfaceOutUtilization(GigabitEthernet0/28),60,3,90,ATMSL
10.254.241.4,InterfaceOutUtilization(GigabitEthernet0/29),60,3,90,ATMSL
10.254.241.4,InterfaceOutUtilization(GigabitEthernet0/3),60,3,90,ATMSL
10.254.241.4,InterfaceOutUtilization(GigabitEthernet0/41),60,3,90,ATMSL
10.254.241.4,InterfaceOutUtilization(GigabitEthernet0/42),60,3,90,ATMSL
10.254.241.4,InterfaceOutUtilization(GigabitEthernet0/43),60,3,90,ATMSL
10.254.241.4,InterfaceOutUtilization(GigabitEthernet0/44),60,3,90,ATMSL
10.254.241.4,SwitchCPUUtilization,60,3,60,ATMSL
10.254.224.6,Availability,10,12,0,ATMSL
10.254.224.6,InterfaceCRCErrors(FastEthernet0/17),120,3,100,ATMSL
10.254.224.6,InterfaceCRCErrors(FastEthernet0/18),120,3,100,ATMSL
10.254.224.6,InterfaceCRCErrors(FastEthernet0/19),120,3,100,ATMSL
10.254.224.6,InterfaceCRCErrors(FastEthernet0/2),120,3,100,ATMSL
10.254.224.6,InterfaceCRCErrors(FastEthernet0/31),120,3,100,ATMSL
10.254.224.6,InterfaceCRCErrors(FastEthernet0/32),120,3,100,ATMSL
10.254.224.6,InterfaceCRCErrors(FastEthernet0/33),120,3,100,ATMSL
10.254.224.6,InterfaceCRCErrors(FastEthernet0/34),120,3,100,ATMSL
10.254.224.6,InterfaceCRCErrors(FastEthernet0/35),120,3,100,ATMSL
10.254.224.6,InterfaceCRCErrors(FastEthernet0/47),120,3,100,ATMSL
10.254.224.6,InterfaceCRCErrors(FastEthernet0/48),120,3,100,ATMSL
10.254.224.6,InterfaceCRCErrors(FastEthernet0/5),120,3,100,ATMSL
10.254.224.6,InterfaceCRCErrors(FastEthernet0/6),120,3,100,ATMSL
10.254.224.6,InterfaceInDiscardsRate(FastEthernet0/11),180,3,10,ATMSL
10.254.224.6,InterfaceInDiscardsRate(FastEthernet0/12),180,3,10,ATMSL
10.254.224.6,InterfaceInDiscardsRate(FastEthernet0/13),180,3,10,ATMSL
10.254.224.6,InterfaceInDiscardsRate(FastEthernet0/14),180,3,10,ATMSL
10.254.224.6,InterfaceInDiscardsRate(FastEthernet0/27),180,3,10,ATMSL
10.254.224.6,InterfaceInDiscardsRate(FastEthernet0/28),180,3,10,ATMSL
10.254.224.6,InterfaceInDiscardsRate(FastEthernet0/29),180,3,10,ATMSL
10.254.224.6,InterfaceInDiscardsRate(FastEthernet0/3),180,3,10,ATMSL
10.254.224.6,InterfaceInDiscardsRate(FastEthernet0/41),180,3,10,ATMSL
10.254.224.6,InterfaceInDiscardsRate(FastEthernet0/42),180,3,10,ATMSL
10.254.224.6,InterfaceInDiscardsRate(FastEthernet0/43),180,3,10,ATMSL
10.254.224.6,InterfaceInDiscardsRate(FastEthernet0/44),180,3,10,ATMSL
10.254.224.6,InterfaceInDiscardsRate(FastEthernet0/45),180,3,10,ATMSL
10.254.224.6,InterfaceInDiscardsRate(Vlan10),180,3,10,ATMSL
10.254.224.6,InterfaceInErrorsRate(FastEthernet0/1),180,3,10,ATMSL
10.254.224.6,InterfaceInErrorsRate(FastEthernet0/10),180,3,10,ATMSL
10.254.224.6,InterfaceInErrorsRate(FastEthernet0/11),180,3,10,ATMSL
10.254.224.6,InterfaceInErrorsRate(FastEthernet0/24),180,3,10,ATMSL
10.254.224.6,InterfaceInErrorsRate(FastEthernet0/25),180,3,10,ATMSL
10.254.224.6,InterfaceInErrorsRate(FastEthernet0/26),180,3,10,ATMSL
10.254.224.6,InterfaceInErrorsRate(FastEthernet0/27),180,3,10,ATMSL
10.254.224.6,InterfaceInErrorsRate(FastEthernet0/4),180,3,10,ATMSL
10.254.224.6,InterfaceInErrorsRate(FastEthernet0/40),180,3,10,ATMSL
10.254.224.6,InterfaceInErrorsRate(FastEthernet0/41),180,3,10,ATMSL
10.254.224.6,InterfaceInErrorsRate(FastEthernet0/42),180,3,10,ATMSL
10.254.224.6,InterfaceInErrorsRate(GigabitEthernet0/2),180,3,10,ATMSL
10.254.241.4,InterfaceOutErrorsRate(GigabitEthernet0/30),180,3,10,ATMSL
10.254.241.4,InterfaceOutErrorsRate(GigabitEthernet0/32),180,3,10,ATMSL
10.254.241.4,InterfaceOutErrorsRate(GigabitEthernet0/39),180,3,10,ATMSL
10.254.241.4,InterfaceOutErrorsRate(GigabitEthernet0/40),180,3,10,ATMSL
10.254.241.4,InterfaceOutErrorsRate(GigabitEthernet0/45),180,3,10,ATMSL
10.254.241.4,InterfaceOutErrorsRate(GigabitEthernet0/47),180,3,10,ATMSL
10.254.241.4,InterfaceOutErrorsRate(Vlan12),180,3,10,ATMSL
10.254.241.4,InterfaceOutUtilization(GigabitEthernet0/1),60,3,90,ATMSL
10.254.241.4,InterfaceOutUtilization(GigabitEthernet0/16),60,3,90,ATMSL
10.254.241.4,InterfaceOutUtilization(GigabitEthernet0/18),60,3,90,ATMSL
10.254.241.4,InterfaceOutUtilization(GigabitEthernet0/22),60,3,90,ATMSL
10.254.241.4,InterfaceOutUtilization(GigabitEthernet0/24),60,3,90,ATMSL
10.254.241.4,InterfaceOutUtilization(GigabitEthernet0/26),60,3,90,ATMSL
10.254.241.4,InterfaceOutUtilization(GigabitEthernet0/30),60,3,90,ATMSL
10.254.241.4,InterfaceOutUtilization(GigabitEthernet0/32),60,3,90,ATMSL
10.254.241.4,InterfaceOutUtilization(GigabitEthernet0/39),60,3,90,ATMSL
10.254.241.4,InterfaceOutUtilization(GigabitEthernet0/40),60,3,90,ATMSL
10.254.241.4,InterfaceOutUtilization(GigabitEthernet0/45),60,3,90,ATMSL
10.254.241.4,InterfaceOutUtilization(GigabitEthernet0/47),60,3,90,ATMSL
10.254.241.4,InterfaceOutUtilization(GigabitEthernet0/5),60,3,90,ATMSL
10.254.241.4,InterfaceOutUtilization(Vlan12),60,3,90,ATMSL
10.254.224.6,CiscoTemperature,60,3,75,ATMSL
10.254.224.6,InterfaceCRCErrors(FastEthernet0/14),120,3,100,ATMSL
10.254.224.6,InterfaceCRCErrors(FastEthernet0/16),120,3,100,ATMSL
10.254.224.6,InterfaceCRCErrors(FastEthernet0/20),120,3,100,ATMSL
10.254.224.6,InterfaceCRCErrors(FastEthernet0/22),120,3,100,ATMSL
10.254.224.6,InterfaceCRCErrors(FastEthernet0/29),120,3,100,ATMSL
10.254.224.6,InterfaceCRCErrors(FastEthernet0/30),120,3,100,ATMSL
10.254.224.6,InterfaceCRCErrors(FastEthernet0/37),120,3,100,ATMSL
10.254.224.6,InterfaceCRCErrors(FastEthernet0/39),120,3,100,ATMSL
10.254.224.6,InterfaceCRCErrors(FastEthernet0/43),120,3,100,ATMSL
10.254.224.6,InterfaceCRCErrors(FastEthernet0/45),120,3,100,ATMSL
10.254.224.6,InterfaceCRCErrors(FastEthernet0/8),120,3,100,ATMSL
10.254.224.6,InterfaceCRCErrors(GigabitEthernet0/1),120,3,100,ATMSL
10.254.224.6,InterfaceInDiscardsRate(FastEthernet0/10),180,3,10,ATMSL
10.254.224.6,InterfaceInDiscardsRate(FastEthernet0/15),180,3,10,ATMSL
10.254.224.6,InterfaceInDiscardsRate(FastEthernet0/17),180,3,10,ATMSL
10.254.224.6,InterfaceInDiscardsRate(FastEthernet0/23),180,3,10,ATMSL
10.254.224.6,InterfaceInDiscardsRate(FastEthernet0/25),180,3,10,ATMSL
10.254.224.6,InterfaceInDiscardsRate(FastEthernet0/31),180,3,10,ATMSL
10.254.224.6,InterfaceInDiscardsRate(FastEthernet0/33),180,3,10,ATMSL
10.254.224.6,InterfaceInDiscardsRate(FastEthernet0/38),180,3,10,ATMSL
10.254.224.6,InterfaceInDiscardsRate(FastEthernet0/4),180,3,10,ATMSL
10.254.224.6,InterfaceInDiscardsRate(FastEthernet0/46),180,3,10,ATMSL
10.254.224.6,InterfaceInDiscardsRate(FastEthernet0/48),180,3,10,ATMSL
10.254.224.6,InterfaceInDiscardsRate(GigabitEthernet0/2),180,3,10,ATMSL
10.254.224.6,InterfaceInDiscardsRate(GigabitEthernet0/4),180,3,10,ATMSL
10.254.224.6,InterfaceInErrorsRate(FastEthernet0/12),180,3,10,ATMSL
10.254.224.6,InterfaceInErrorsRate(FastEthernet0/14),180,3,10,ATMSL
10.254.224.6,InterfaceInErrorsRate(FastEthernet0/20),180,3,10,ATMSL
10.254.224.6,InterfaceInErrorsRate(FastEthernet0/22),180,3,10,ATMSL
10.254.224.6,InterfaceInErrorsRate(FastEthernet0/29),180,3,10,ATMSL
10.254.241.4,InterfaceOutUtilization(GigabitEthernet0/10),60,3,90,ATMSL
10.254.241.4,InterfaceOutUtilization(GigabitEthernet0/15),60,3,90,ATMSL
10.254.241.4,InterfaceOutUtilization(GigabitEthernet0/17),60,3,90,ATMSL
10.254.241.4,InterfaceOutUtilization(GigabitEthernet0/23),60,3,90,ATMSL
10.254.241.4,InterfaceOutUtilization(GigabitEthernet0/25),60,3,90,ATMSL
10.254.241.4,InterfaceOutUtilization(GigabitEthernet0/31),60,3,90,ATMSL
10.254.241.4,InterfaceOutUtilization(GigabitEthernet0/33),60,3,90,ATMSL
10.254.241.4,InterfaceOutUtilization(GigabitEthernet0/38),60,3,90,ATMSL
10.254.241.4,InterfaceOutUtilization(GigabitEthernet0/4),60,3,90,ATMSL
10.254.241.4,InterfaceOutUtilization(GigabitEthernet0/46),60,3,90,ATMSL
10.254.241.4,InterfaceOutUtilization(GigabitEthernet0/48),60,3,90,ATMSL
10.254.241.4,InterfaceOutUtilization(Vlan14),60,3,90,ATMSL
10.254.224.6,CiscoMemoryUtilization,60,3,75,ATMSL
10.254.224.6,InterfaceCRCErrors(FastEthernet0/13),120,3,100,ATMSL
10.254.224.6,InterfaceCRCErrors(FastEthernet0/15),120,3,100,ATMSL
10.254.224.6,InterfaceCRCErrors(FastEthernet0/21),120,3,100,ATMSL
10.254.224.6,InterfaceCRCErrors(FastEthernet0/23),120,3,100,ATMSL
10.254.224.6,InterfaceCRCErrors(FastEthernet0/28),120,3,100,ATMSL
10.254.224.6,InterfaceCRCErrors(FastEthernet0/3),120,3,100,ATMSL
10.254.224.6,InterfaceCRCErrors(FastEthernet0/36),120,3,100,ATMSL
10.254.224.6,InterfaceCRCErrors(FastEthernet0/38),120,3,100,ATMSL
10.254.224.6,InterfaceCRCErrors(FastEthernet0/44),120,3,100,ATMSL
10.254.224.6,InterfaceCRCErrors(FastEthernet0/46),120,3,100,ATMSL
10.254.224.6,InterfaceCRCErrors(FastEthernet0/7),120,3,100,ATMSL
10.254.224.6,InterfaceCRCErrors(FastEthernet0/9),120,3,100,ATMSL
10.254.224.6,InterfaceInDiscardsRate(FastEthernet0/1),180,3,10,ATMSL
10.254.224.6,InterfaceInDiscardsRate(FastEthernet0/16),180,3,10,ATMSL
10.254.224.6,InterfaceInDiscardsRate(FastEthernet0/18),180,3,10,ATMSL
10.254.224.6,InterfaceInDiscardsRate(FastEthernet0/22),180,3,10,ATMSL
10.254.224.6,InterfaceInDiscardsRate(FastEthernet0/24),180,3,10,ATMSL
10.254.224.6,InterfaceInDiscardsRate(FastEthernet0/26),180,3,10,ATMSL
10.254.224.6,InterfaceInDiscardsRate(FastEthernet0/30),180,3,10,ATMSL
10.254.224.6,InterfaceInDiscardsRate(FastEthernet0/32),180,3,10,ATMSL
10.254.224.6,InterfaceInDiscardsRate(FastEthernet0/39),180,3,10,ATMSL
10.254.224.6,InterfaceInDiscardsRate(FastEthernet0/40),180,3,10,ATMSL
10.254.224.6,InterfaceInDiscardsRate(FastEthernet0/47),180,3,10,ATMSL
10.254.224.6,InterfaceInDiscardsRate(FastEthernet0/5),180,3,10,ATMSL
10.254.224.6,InterfaceInDiscardsRate(GigabitEthernet0/1),180,3,10,ATMSL
10.254.224.6,InterfaceInDiscardsRate(GigabitEthernet0/3),180,3,10,ATMSL
10.254.224.6,InterfaceInErrorsRate(FastEthernet0/13),180,3,10,ATMSL
10.254.224.6,InterfaceInErrorsRate(FastEthernet0/15),180,3,10,ATMSL
10.254.224.6,InterfaceInErrorsRate(FastEthernet0/21),180,3,10,ATMSL
10.254.224.6,InterfaceInErrorsRate(FastEthernet0/23),180,3,10,ATMSL
10.254.224.6,InterfaceInErrorsRate(FastEthernet0/28),180,3,10,ATMSL
10.254.224.6,InterfaceInErrorsRate(FastEthernet0/3),180,3,10,ATMSL
10.254.224.6,InterfaceInErrorsRate(FastEthernet0/36),180,3,10,ATMSL
10.254.224.6,InterfaceInErrorsRate(FastEthernet0/38),180,3,10,ATMSL
10.254.224.6,InterfaceInErrorsRate(FastEthernet0/44),180,3,10,ATMSL
10.254.224.6,InterfaceInErrorsRate(FastEthernet0/46),180,3,10,ATMSL
10.254.224.6,InterfaceInErrorsRate(FastEthernet0/7),180,3,10,ATMSL
10.254.224.6,InterfaceInErrorsRate(FastEthernet0/9),180,3,10,ATMSL
10.254.224.6,InterfaceInUtilization(FastEthernet0/13),60,3,90,ATMSL
10.254.224.6,InterfaceInErrorsRate(GigabitEthernet0/3),180,3,10,ATMSL
10.254.224.6,InterfaceInErrorsRate(GigabitEthernet0/4),180,3,10,ATMSL
10.254.224.6,InterfaceInErrorsRate(Vlan10),180,3,10,ATMSL
10.254.224.6,InterfaceInUtilization(FastEthernet0/16),60,3,90,ATMSL
10.254.224.6,InterfaceInUtilization(FastEthernet0/17),60,3,90,ATMSL
10.254.224.6,InterfaceInUtilization(FastEthernet0/18),60,3,90,ATMSL
10.254.224.6,InterfaceInUtilization(FastEthernet0/19),60,3,90,ATMSL
10.254.224.6,InterfaceInUtilization(FastEthernet0/31),60,3,90,ATMSL
